playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481530,2021,Brayden Tracey,ANA,L,all,1,561.0,11.0,-0.42,0.47,0.45,0.27,0.46,0.23,0.45,10.0,0.72,0.14,0.06,0.12,0.02,0.38,0.27,0.14,0.14,0.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.97,1.0,0.97,0.0,0.01,0.0,0.0,0.16,0.15,0.15,11.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,5.0,0.0,0.0,3339.0,0.0,0.0,0.0,0.0,2.09,0.2,0.2,0.19,0.19,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.06,0.14,0.0,0.0,0.0,0.0,3.94,3.0,2.91,0.03,0.0,0.0,0.23,0.22,0.21,7.11,0.22,0.22,0.23,0.23,8.0,2.0,1.0,11.0,1.0,0.0,0.0,10.0,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,11.14,10.0,10.04,0.08,0.0,0.0,0.3,0.32,0.31,1.97,2.42,46.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8481530,2021,Brayden Tracey,ANA,L,5on5,1,561.0,11.0,-0.42,0.47,0.53,0.27,0.48,0.23,0.51,10.0,0.72,0.14,0.06,0.12,0.02,0.38,0.27,0.14,0.14,0.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.97,1.0,0.97,0.0,0.01,0.0,0.0,0.16,0.15,0.15,11.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,5.0,0.0,0.0,2813.0,0.0,0.0,0.0,0.0,2.09,0.2,0.2,0.19,0.19,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.06,0.14,0.0,0.0,0.0,0.0,3.94,3.0,2.91,0.03,0.0,0.0,0.23,0.22,0.21,7.11,0.22,0.22,0.23,0.23,8.0,2.0,1.0,11.0,1.0,0.0,0.0,10.0,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,11.14,10.0,10.04,0.08,0.0,0.0,0.3,0.32,0.31,1.53,1.33,37.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8481530,2021,Brayden Tracey,ANA,L,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481530,2021,Brayden Tracey,ANA,L,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480078,2021,Filip Chytil,NYR,C,other,60,701.0,16.0,8.71,0.9,0.65,0.74,0.56,0.78,0.6,120.0,0.69,0.09,0.07,0.08,0.02,0.58,0.16,0.09,0.09,0.09,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.02,0.0,0.0,0.11,0.11,0.11,16.0,5.0,2.0,2.0,7.0,4.0,0.0,3.0,9.0,5.0,2.0,2580.0,0.0,0.0,0.0,1.0,15.78,3.79,2.6,3.79,2.6,17.0,4.0,5.0,26.0,3.0,5.0,2.0,8.0,6.0,7.0,0.4,0.62,2.77,0.0,0.0,3.0,26.0,21.0,21.0,0.4,2.0,2.0,2.19,2.19,1.87,3.75,0.42,0.41,0.42,0.41,3.0,3.0,3.0,9.0,1.0,0.0,0.0,4.0,2.0,0.0,0.2,0.22,0.0,1.0,0.0,0.0,9.0,6.0,6.0,0.1,0.0,0.0,0.51,0.51,0.5,8.13,4.46,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8480078,2021,Filip Chytil,NYR,C,all,60,47143.0,972.0,21.23,0.55,0.49,0.53,0.46,0.54,0.46,484.0,121.5,12.35,8.84,26.64,3.8,64.23,47.14,11.39,12.29,11.34,7.0,5.0,116.0,47.0,39.0,202.0,19.0,7.0,11.0,1.0,27.0,3.0,48.0,67.0,109.0,156.0,6.0,12.0,125.0,20.0,19.0,20.0,118.0,33.0,12.0,3.87,4.17,4.31,3.0,3.0,1.0,203.23,163.0,163.88,10.0,1.89,2.47,2.83,11.42,11.46,10.8,972.0,109.0,50.0,109.0,704.0,144.0,132.0,117.0,579.0,125.0,167.0,171303.0,12.0,22.0,10.0,24.0,420.74,39.8,36.25,39.7,36.19,425.0,156.0,176.0,757.0,30.0,37.0,6.0,428.0,111.0,42.0,12.38,13.2,14.21,10.0,13.0,7.0,759.19,581.0,583.27,6.6,9.34,9.34,37.05,37.14,35.2,358.27,32.72,31.83,32.45,31.57,356.0,139.0,170.0,665.0,31.0,26.0,8.0,363.0,99.0,33.0,11.32,12.34,9.05,13.0,10.0,8.0,658.33,495.0,489.17,5.13,5.56,5.87,31.98,31.65,31.29,132.98,136.09,2350.0,2766.0,0.0,0.0,0.0,0.0,0.0,0.0
8480078,2021,Filip Chytil,NYR,C,5on5,60,42622.0,853.0,21.23,0.48,0.46,0.49,0.47,0.5,0.47,420.0,108.74,9.91,7.8,24.07,3.42,57.88,42.91,9.69,9.85,9.64,6.0,4.0,106.0,40.0,32.0,178.0,17.0,7.0,9.0,1.0,23.0,2.0,43.0,62.0,99.0,139.0,6.0,12.0,103.0,19.0,17.0,19.0,107.0,29.0,10.0,3.48,3.6,2.84,3.0,3.0,1.0,179.23,146.0,146.88,10.0,1.62,2.04,1.89,9.65,9.69,9.59,853.0,82.0,47.0,98.0,626.0,122.0,122.0,102.0,507.0,103.0,153.0,137145.0,12.0,18.0,8.0,22.0,343.15,28.85,27.85,28.75,27.79,348.0,127.0,146.0,621.0,23.0,25.0,3.0,351.0,98.0,26.0,10.16,11.59,7.1,8.0,12.0,3.0,623.19,475.0,477.27,4.88,5.56,5.56,28.17,28.25,27.75,339.85,31.01,30.13,30.75,29.87,337.0,133.0,165.0,635.0,30.0,26.0,8.0,343.0,96.0,31.0,10.64,12.04,8.33,12.0,10.0,8.0,628.33,470.0,464.17,4.87,5.56,5.87,30.02,29.69,29.34,78.35,90.84,1808.0,2068.0,0.47,1.47,14.0,32.0,11.0,26.0
8480078,2021,Filip Chytil,NYR,C,4on5,60,59.0,9.0,4.87,0.14,0.16,0.5,0.09,0.5,0.1,57.0,0.72,0.07,0.04,0.1,0.02,0.24,0.52,0.07,0.07,0.07,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.08,0.08,0.08,9.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,7.0,1.0,3.0,3007.0,0.0,0.0,0.0,0.0,0.72,0.07,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.08,0.08,0.08,0.79,0.47,0.47,0.47,0.47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.48,0.48,0.48,0.89,4.81,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
8480078,2021,Filip Chytil,NYR,C,5on4,60,3761.0,94.0,17.66,0.92,0.88,0.87,0.88,0.85,0.86,267.0,9.74,2.07,0.82,2.12,0.3,4.87,2.84,1.33,2.07,1.33,1.0,0.0,8.0,5.0,6.0,19.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,4.0,8.0,13.0,0.0,0.0,15.0,1.0,0.0,1.0,9.0,2.0,2.0,0.3,0.29,1.47,0.0,0.0,0.0,19.0,13.0,13.0,0.0,0.21,0.42,0.94,1.33,1.33,0.79,94.0,21.0,1.0,8.0,64.0,18.0,10.0,10.0,56.0,15.0,1.0,9330.0,0.0,0.0,0.0,0.0,57.99,6.77,5.43,6.77,5.43,56.0,24.0,24.0,104.0,4.0,7.0,1.0,65.0,6.0,9.0,1.63,0.8,4.34,2.0,1.0,1.0,104.0,80.0,80.0,1.25,1.77,1.77,6.25,6.25,5.13,10.68,0.6,0.6,0.6,0.6,14.0,0.0,1.0,15.0,0.0,0.0,0.0,13.0,0.0,1.0,0.35,0.0,0.25,0.0,0.0,0.0,15.0,14.0,14.0,0.09,0.0,0.0,0.68,0.68,0.68,18.16,2.41,274.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8481178,2021,Egor Zamula,PHI,D,other,1,116.0,2.0,0.75,0.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,132.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.58,0.57,0.58,0.57,2.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07,0.13,0.39,0.0,0.0,1.0,4.0,3.0,3.0,0.03,0.0,0.0,0.61,0.61,0.61,0.0,0.26,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
8481178,2021,Egor Zamula,PHI,D,all,1,1186.0,23.0,0.75,0.43,0.3,0.58,0.42,0.6,0.36,2.0,0.65,0.01,0.04,0.19,0.02,0.45,0.29,0.01,0.01,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.88,1.0,0.89,0.0,0.01,0.0,0.0,0.02,0.02,0.02,23.0,0.0,0.0,3.0,20.0,2.0,3.0,5.0,13.0,0.0,0.0,2414.0,0.0,0.0,0.0,3.0,11.29,0.9,0.88,0.81,0.79,10.0,5.0,4.0,19.0,2.0,0.0,0.0,11.0,4.0,0.0,0.41,0.49,0.0,1.0,1.0,0.0,16.55,15.0,13.4,0.14,0.0,0.0,1.04,0.93,0.91,7.53,1.19,1.16,1.27,1.24,8.0,2.0,4.0,14.0,2.0,1.0,0.0,5.0,3.0,2.0,0.21,0.38,0.59,0.0,0.0,2.0,15.41,10.0,10.84,0.11,0.13,0.13,1.17,1.24,1.23,1.21,2.87,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8481178,2021,Egor Zamula,PHI,D,5on5,1,1069.0,20.0,0.75,0.6,0.33,0.66,0.4,0.68,0.35,2.0,0.65,0.01,0.04,0.19,0.02,0.45,0.29,0.01,0.01,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.88,1.0,0.89,0.0,0.01,0.0,0.0,0.02,0.02,0.02,20.0,0.0,0.0,3.0,17.0,2.0,2.0,4.0,12.0,0.0,0.0,1922.0,0.0,0.0,0.0,2.0,11.29,0.9,0.88,0.81,0.79,10.0,5.0,4.0,19.0,2.0,0.0,0.0,11.0,4.0,0.0,0.41,0.49,0.0,1.0,1.0,0.0,16.55,15.0,13.4,0.14,0.0,0.0,1.04,0.93,0.91,5.2,0.61,0.59,0.69,0.67,6.0,1.0,3.0,10.0,1.0,1.0,0.0,4.0,2.0,1.0,0.15,0.26,0.2,0.0,0.0,1.0,11.41,7.0,7.83,0.07,0.13,0.13,0.55,0.63,0.62,0.96,1.93,22.0,33.0,0.03,0.0,1.0,0.0,1.0,0.0
8481178,2021,Egor Zamula,PHI,D,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481178,2021,Egor Zamula,PHI,D,5on4,1,1.0,1.0,0.75,0.0,0.61,0.0,0.78,0.0,0.71,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8471669,2021,Paul Stastny,WPG,C,other,62,2543.0,43.0,29.61,0.53,0.46,0.55,0.49,0.53,0.46,178.0,4.9,3.2,0.25,0.54,0.16,1.33,1.53,3.11,3.2,3.11,1.0,2.0,6.0,1.0,1.0,8.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.16,3.03,0.0,0.0,3.0,8.0,7.0,7.0,1.0,0.07,0.0,1.55,1.71,1.71,1.7,43.0,7.0,9.0,4.0,23.0,3.0,7.0,15.0,18.0,12.0,14.0,4164.0,0.0,0.0,0.0,1.0,30.84,8.58,8.17,8.58,8.17,34.0,10.0,25.0,69.0,10.0,5.0,2.0,20.0,12.0,12.0,0.7,1.55,6.33,2.0,2.0,6.0,69.0,44.0,44.0,0.57,1.88,1.88,7.26,7.26,6.95,26.38,7.47,6.88,7.47,6.88,23.0,16.0,17.0,56.0,7.0,0.0,0.0,18.0,11.0,10.0,0.68,1.17,5.63,1.0,2.0,4.0,56.0,39.0,39.0,0.51,0.0,0.0,7.99,7.99,7.36,11.3,13.14,101.0,104.0,0.5,0.0,2.0,0.0,2.0,0.0
8471669,2021,Paul Stastny,WPG,C,all,62,65327.0,1375.0,42.96,0.52,0.47,0.52,0.48,0.53,0.48,330.0,103.23,18.68,8.62,19.83,3.46,52.27,38.13,18.19,18.68,18.19,11.0,9.0,116.0,25.0,19.0,160.0,39.0,19.0,7.0,5.0,16.0,2.0,43.0,54.0,97.0,122.0,6.0,12.0,193.0,24.0,30.0,19.0,56.0,58.0,27.0,2.14,7.43,9.11,1.0,8.0,10.0,160.96,141.0,141.63,13.0,1.93,0.6,4.69,15.92,15.93,15.74,1375.0,184.0,160.0,239.0,792.0,190.0,152.0,207.0,826.0,193.0,137.0,160641.0,12.0,10.0,5.0,25.0,595.69,65.04,63.1,64.94,63.01,602.0,233.0,261.0,1096.0,69.0,44.0,10.0,583.0,184.0,68.0,18.02,23.18,23.83,19.0,22.0,28.0,1098.81,835.0,835.35,9.5,10.66,10.66,63.87,63.83,62.51,543.6,60.13,57.52,60.29,57.66,540.0,215.0,237.0,992.0,56.0,47.0,11.0,525.0,171.0,59.0,14.91,20.87,24.35,15.0,22.0,19.0,991.41,755.0,756.14,8.74,12.95,12.95,55.91,56.04,54.48,137.26,155.7,2464.0,2649.0,0.0,0.0,0.0,0.0,0.0,0.0
8471669,2021,Paul Stastny,WPG,C,5on5,62,51729.0,1061.0,42.96,0.53,0.46,0.53,0.47,0.53,0.47,345.0,84.74,12.43,7.0,17.03,2.85,44.99,32.7,12.21,12.43,12.22,8.0,6.0,95.0,22.0,13.0,130.0,26.0,12.0,6.0,3.0,13.0,2.0,38.0,46.0,83.0,105.0,6.0,12.0,150.0,23.0,23.0,18.0,51.0,50.0,16.0,2.08,6.26,4.1,1.0,5.0,6.0,130.96,117.0,117.63,12.0,1.49,0.58,2.06,11.86,11.87,11.76,1061.0,139.0,98.0,207.0,617.0,150.0,120.0,149.0,642.0,150.0,91.0,131126.0,12.0,6.0,3.0,22.0,458.02,43.27,42.15,43.18,42.07,458.0,188.0,194.0,840.0,44.0,33.0,7.0,467.0,137.0,42.0,14.62,17.23,11.41,13.0,15.0,16.0,842.81,646.0,646.35,6.66,7.25,7.25,42.67,42.63,41.96,413.74,38.5,36.97,38.66,37.11,413.0,162.0,181.0,756.0,34.0,33.0,4.0,402.0,138.0,35.0,11.85,16.97,9.68,14.0,15.0,5.0,755.41,575.0,576.15,5.86,7.51,7.51,36.85,36.98,36.29,88.45,102.96,1896.0,2098.0,0.94,1.95,27.0,34.0,21.0,25.0
8471669,2021,Paul Stastny,WPG,C,4on5,62,5038.0,142.0,35.87,0.11,0.16,0.12,0.15,0.13,0.16,177.0,1.6,0.35,0.11,0.15,0.04,0.42,0.92,0.35,0.35,0.35,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,25.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.15,0.2,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.38,0.38,0.38,142.0,1.0,50.0,13.0,78.0,9.0,23.0,17.0,93.0,25.0,8.0,10138.0,0.0,2.0,1.0,0.0,13.87,1.5,1.49,1.5,1.49,15.0,3.0,3.0,21.0,0.0,0.0,0.0,11.0,5.0,2.0,0.42,0.65,0.43,0.0,0.0,0.0,21.0,18.0,18.0,0.16,0.0,0.0,1.66,1.66,1.65,91.02,12.78,12.29,12.78,12.29,89.0,35.0,33.0,157.0,15.0,14.0,7.0,94.0,17.0,13.0,2.04,1.96,8.78,0.0,5.0,10.0,157.0,124.0,124.0,2.2,5.45,5.45,9.53,9.53,9.29,4.89,25.19,52.0,300.0,0.04,0.09,2.0,2.0,2.0,1.0
8471669,2021,Paul Stastny,WPG,C,5on4,62,6017.0,129.0,39.67,0.89,0.86,0.88,0.86,0.88,0.84,317.0,11.99,2.7,1.27,2.1,0.41,5.54,2.98,2.5,2.7,2.5,2.0,1.0,13.0,2.0,5.0,20.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,9.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,6.0,4.0,0.06,0.86,1.77,0.0,3.0,1.0,20.0,15.0,15.0,0.0,0.35,0.02,1.07,1.97,1.97,1.9,129.0,37.0,3.0,15.0,74.0,28.0,2.0,26.0,73.0,6.0,22.0,11180.0,0.0,0.0,0.0,2.0,92.97,11.69,11.28,11.69,11.28,95.0,32.0,39.0,166.0,15.0,6.0,1.0,85.0,30.0,12.0,2.27,3.76,5.66,4.0,5.0,6.0,166.0,127.0,127.0,2.12,1.53,1.53,12.28,12.28,11.93,12.47,1.37,1.37,1.37,1.37,15.0,2.0,6.0,23.0,0.0,0.0,0.0,11.0,5.0,1.0,0.35,0.76,0.27,0.0,0.0,0.0,23.0,17.0,17.0,0.16,0.0,0.0,1.54,1.54,1.53,23.01,3.69,327.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
