,PlayerId,Player,Team,Position,GP,TOI,Goals,TotalAssists,FirstAssists,SecondAssists,TotalPoints,IPP,Shots,SHPercentage,ixG,iCF,iFF,iSCF,iHDCF,RushAttempts,ReboundsCreated,PIM,TotalPenalties,Minor,Major,Misconduct,PenaltiesDrawn,Giveaways,Takeaways,Hits,HitsTaken,ShotsBlocked,FaceoffsWon,FaceoffsLost,FaceoffsPercentage
149,Chris Wideman,MTL,D,38,568.91666666667,2,9,5,4,11,42.31,47,4.26,1.94,95,60,26,4,5,5,40,16,15,0,1,5,30,6,30,60,23,0,0,-
412,Christian Dvorak,MTL,L,34,601.96666666667,7,9,8,1,16,55.17,54,12.96,7.05,89,73,68,35,4,6,20,6,5,0,1,9,12,8,23,39,39,336,266,55.81
460,Christian Fischer,ARI,R,42,547.08333333333,3,5,4,1,8,80.00,54,5.56,4.84,89,66,46,26,5,7,10,5,5,0,0,8,17,13,60,57,19,45,77,36.89
508,Christian Jaros,N.J,D,11,121.11666666667,0,0,0,0,0,0.00,9,0.00,0.62,21,14,8,3,3,1,2,1,1,0,0,0,5,1,21,13,10,0,0,-
502,Christian Wolanin,BUF, L.A,D,8,116,1,1,1,0,2,50.00,5,20.00,0.27,10,7,3,1,0,1,2,1,1,0,0,1,2,6,4,6,11,0,0,-
164,Christopher Tanev,CGY,D,49,1010.9666666667,4,14,7,7,18,35.29,55,7.27,2.19,110,78,29,4,1,6,12,6,6,0,0,4,37,19,28,116,83,0,0,-
52,Claude Giroux,PHI,C,48,922.06666666667,16,22,9,13,38,71.70,129,12.40,10.19,213,169,86,32,6,13,16,8,8,0,0,15,22,20,35,31,10,491,305,61.68
539,Clayton Keller,ARI,R,50,1000.5666666667,20,24,13,11,44,77.19,141,14.18,14.93,215,181,127,49,12,15,26,13,13,0,0,18,32,49,15,50,25,22,34,39.29
269,Cody Ceci,EDM,D,46,953.43333333333,2,13,6,7,15,40.54,64,3.13,2.05,130,82,27,3,2,5,8,4,4,0,0,2,21,5,69,89,58,0,0,-
153,Cody Eakin,BUF,C,46,622.05,3,7,2,5,10,58.82,61,4.92,4.29,91,76,43,23,7,5,18,8,8,0,0,6,7,15,28,21,23,303,234,56.42
718,Cole Caufield,MTL,R,36,543.08333333333,6,10,6,4,16,69.57,89,6.74,7.84,158,119,83,22,4,14,4,2,2,0,0,8,10,12,9,18,4,2,2,50.00
750,Cole Perfetti,WPG,C,18,254.66666666667,2,5,5,0,7,87.50,21,9.52,2.63,48,34,31,15,1,1,0,0,0,0,0,2,5,7,17,19,2,0,3,0.00
758,Cole Sillinger,CBJ,C,47,649.61666666667,7,9,4,5,16,72.73,87,8.05,8.97,160,124,98,39,3,6,23,10,9,1,0,9,12,12,37,38,28,216,214,50.23
205,Colin Blackwell,SEA,C,29,333.36666666667,5,5,3,2,10,76.92,37,13.51,3.08,63,45,36,15,2,2,2,1,1,0,0,1,11,10,40,18,11,18,19,48.65
250,Colin Miller,BUF,D,32,628.35,2,10,7,3,12,32.43,43,4.65,1.62,89,65,12,1,0,7,21,9,8,1,0,5,10,6,42,39,39,0,0,-
278,Colton Parayko,STL,D,48,1152.1333333333,5,15,5,10,20,34.48,82,6.10,4.06,148,113,43,11,4,9,12,6,6,0,0,12,34,26,49,70,114,0,0,-
74,Colton Sceviour,EDM,C,31,309.31666666667,2,3,2,1,5,55.56,36,5.56,3.37,56,50,31,15,4,2,26,6,3,2,1,5,9,8,39,24,19,27,31,46.55
290,Colton Sissons,NSH,C,48,766.41666666667,5,15,6,9,20,68.97,48,10.42,6.69,81,69,49,28,3,5,10,5,5,0,0,5,12,10,106,49,27,423,343,55.22
501,Colton White,N.J,D,20,254.3,0,4,1,3,4,33.33,15,0.00,0.86,35,25,9,3,2,5,6,3,3,0,0,0,6,1,15,44,11,0,0,-
303,Connor Brown,OTT,R,36,737.28333333333,7,20,13,7,27,77.14,65,10.77,7.31,131,92,80,28,3,7,4,2,2,0,0,12,34,29,10,47,23,29,33,46.77
560,Connor Bunnaman,PHI,C,15,150.15,0,0,0,0,0,0.00,10,0.00,1.29,17,15,10,5,1,0,4,2,2,0,0,1,2,0,17,10,2,57,50,53.27
325,Connor Clifton,BOS,D,33,533.23333333333,1,1,0,1,2,13.33,37,2.70,1.26,75,55,15,2,1,1,28,11,9,2,0,9,5,4,95,97,35,0,0,-
699,Connor Dewar,MIN,C,21,203.11666666667,2,3,2,1,5,62.50,29,6.90,2.23,55,39,32,9,2,3,23,6,4,1,1,7,2,4,23,18,18,33,38,46.48
448,Connor McDavid,EDM,C,49,1094.3166666667,26,45,25,20,71,79.78,190,13.68,24.71,296,240,211,83,3,25,33,10,8,1,1,34,46,43,46,72,16,325,281,53.63
728,Connor McMichael,WSH,C,47,488.66666666667,7,8,6,2,15,75.00,77,9.09,8.15,115,95,81,41,5,14,6,3,3,0,0,4,7,12,32,26,14,89,141,38.70
246,Connor Murphy,CHI,D,49,1090.7166666667,4,4,1,3,8,23.53,62,6.45,1.8,132,84,25,2,1,6,35,16,15,1,0,10,38,16,112,120,128,0,0,-
504,Conor Garland,VAN,R,47,761.75,13,16,11,5,29,70.73,130,10.00,11.85,200,166,108,38,4,9,28,10,9,0,1,24,25,25,37,83,13,3,4,42.86
376,Conor Sheary,WSH,L,42,658.26666666667,11,12,6,6,23,71.88,75,14.67,8.89,127,111,84,42,5,5,8,4,4,0,0,11,8,20,25,52,23,5,9,35.71
610,Conor Timmins,ARI,D,6,106.48333333333,0,0,0,0,0,0.00,5,0.00,0.31,17,10,4,1,0,2,0,0,0,0,0,0,2,3,7,8,9,0,0,-
12,Corey Perry,T.B,R,49,692.03333333333,13,13,11,2,26,63.41,95,13.68,13.77,155,135,124,81,7,9,43,16,14,1,1,17,14,11,49,69,18,0,2,0.00
148,Craig Smith,BOS,C,43,626.3,6,10,9,1,16,51.61,110,5.45,10.64,186,145,118,49,11,17,18,9,9,0,0,11,16,13,59,52,14,2,8,20.00
371,Curtis Lazar,BOS,C,43,523.66666666667,6,7,4,3,13,65.00,56,10.71,6.48,91,75,66,31,7,4,10,5,5,0,0,7,7,7,112,78,32,82,98,45.56
428,Dakota Joshua,STL,C,22,182.18333333333,2,3,2,1,5,45.45,16,12.50,2.25,29,23,24,14,0,3,14,4,2,2,0,4,6,7,53,26,8,38,32,54.29
289,Damon Severson,N.J,D,48,1128.7166666667,6,21,12,9,27,57.45,103,5.83,6.81,202,148,64,9,13,8,45,21,20,1,0,6,35,28,50,65,59,0,0,-
477,Daniel Sprong,WSH,R,42,540.46666666667,8,5,3,2,13,54.17,91,8.79,8.85,160,130,105,37,7,12,8,4,4,0,0,2,17,12,31,36,11,0,2,0.00
312,Danny DeKeyser,DET,D,40,744.8,0,4,3,1,4,16.67,49,0.00,2.46,95,60,29,5,1,6,12,6,6,0,0,0,10,5,27,34,73,0,0,-
554,Dante Fabbro,NSH,D,41,776.38333333333,1,12,7,5,13,35.14,58,1.72,2.74,121,81,23,1,1,6,22,11,11,0,0,4,17,13,37,74,57,0,0,-
424,Danton Heinen,PIT,L,46,615.61666666667,11,10,6,4,21,63.64,82,13.41,8.81,126,107,95,35,2,10,10,5,5,0,0,5,14,20,41,58,19,0,3,0.00
362,Darnell Nurse,EDM,D,43,1128.6666666667,6,15,7,8,21,34.43,150,4.00,7.95,292,205,82,15,5,7,34,17,17,0,0,6,45,20,135,41,76,0,0,-
39,Darren Helm,COL,C,38,402.98333333333,4,2,2,0,6,54.55,53,7.55,4.92,82,66,51,23,3,2,6,3,3,0,0,1,3,16,62,31,12,23,30,43.40
650,David Kampf,TOR,C,50,745.25,7,11,7,4,18,62.07,62,11.29,5.97,99,78,58,25,3,4,16,8,8,0,0,7,13,13,47,67,18,369,324,53.25
404,David Pastrnak,BOS,R,50,950.76666666667,27,22,16,6,49,66.22,220,12.27,19.89,400,311,194,52,13,21,14,7,7,0,0,16,57,23,41,66,8,6,10,37.50
75,David Perron,STL,L,37,622.63333333333,9,15,7,8,24,61.54,83,10.84,6.45,156,106,84,13,3,9,26,9,8,0,1,10,12,16,45,31,7,1,2,33.33
151,David Savard,MTL,D,42,870.05,1,8,4,4,9,34.62,42,2.38,2.33,85,59,23,9,1,7,24,12,12,0,0,6,36,7,95,52,92,0,0,-
745,Dawson Mercer,N.J,C,50,796.98333333333,11,17,15,2,28,60.87,87,12.64,10.53,155,121,112,59,11,10,18,8,8,0,0,10,34,40,11,74,24,155,291,34.75
498,Dean Kukan,CBJ,D,18,271.41666666667,3,3,1,2,6,40.00,22,13.64,1.39,30,25,13,6,2,2,10,4,4,0,0,3,8,6,13,20,19,0,0,-
487,Denis Gurianov,DAL,R,45,650.25,6,15,11,4,21,72.41,103,5.83,8.97,194,138,94,36,3,14,14,7,7,0,0,5,26,7,43,37,23,0,0,-
180,Derek Forbort,BOS,D,46,844.48333333333,4,5,1,4,9,36.00,39,10.26,1.13,80,55,15,1,3,4,24,9,7,2,0,7,18,11,74,70,54,0,0,-
110,Derek Grant,ANA,C,45,636.25,8,6,6,0,14,77.78,72,11.11,6.89,114,94,60,39,3,5,23,6,4,1,1,3,10,13,41,22,29,117,115,50.43
499,Derek Ryan,EDM,C,46,517.58333333333,4,6,3,3,10,55.56,38,10.53,4.87,64,51,36,20,1,5,6,3,3,0,0,3,8,18,19,38,16,207,153,57.50
105,Derek Stepan,CAR,C,39,432.96666666667,7,7,4,3,14,77.78,65,10.77,6.78,99,85,61,25,6,11,8,4,4,0,0,3,10,19,19,32,18,169,142,54.34
54,Derick Brassard,PHI,C,20,276.05,4,7,6,1,11,73.33,26,15.38,3.03,37,29,24,14,3,2,6,3,3,0,0,4,4,9,34,18,2,85,90,48.57
283,Devin Shore,EDM,C,29,263.25,2,3,3,0,5,62.50,17,11.76,1.9,35,28,22,8,1,2,6,3,3,0,0,1,4,9,44,28,15,57,55,50.89
420,Devon Toews,COL,D,39,992.41666666667,9,27,8,19,36,50.70,93,9.68,4.84,160,118,42,14,1,10,10,5,5,0,0,4,19,29,36,14,51,0,0,-
542,Dillon Dube,CGY,C,49,622.61666666667,6,8,5,3,14,60.87,84,7.14,8.79,133,108,94,40,4,14,16,8,8,0,0,13,11,18,47,85,8,60,74,44.78
349,Dillon Heatherington,OTT,D,9,111,0,0,0,0,0,0.00,4,0.00,0.73,9,6,2,0,1,0,7,2,1,1,0,1,2,0,18,7,2,0,0,-
224,Dmitrij Jaskin,ARI,R,12,177.41666666667,0,1,1,0,1,25.00,23,0.00,2.17,43,33,21,12,0,2,4,2,2,0,0,1,8,3,47,18,9,5,5,50.00
136,Dmitry Kulikov,MIN,D,47,829.55,4,13,9,4,17,43.59,35,11.43,2.57,86,53,25,8,2,5,25,11,10,1,0,8,17,8,55,80,57,0,0,-
144,Dmitry Orlov,WSH,D,48,1012.6833333333,7,17,9,8,24,43.64,75,9.33,3.94,145,104,45,11,1,10,38,19,19,0,0,10,34,22,84,40,60,0,0,-
294,Dominic Toninato,WPG,C,45,373.11666666667,5,4,4,0,9,75.00,29,17.24,3.8,58,42,44,18,1,0,18,9,9,0,0,4,7,7,63,32,19,35,48,42.17
318,Dominik Kubalik,CHI,L,52,782.63333333333,10,9,3,6,19,61.29,110,9.09,12.23,199,153,100,44,7,9,10,4,4,0,0,10,14,10,67,24,20,7,8,46.67
507,Dominik Simon,PIT,C,46,446.36666666667,3,6,5,1,9,40.91,56,5.36,4.89,84,71,49,24,3,3,16,7,7,0,0,9,10,15,45,58,21,5,10,33.33
240,Dougie Hamilton,N.J,D,30,642.3,7,13,9,4,20,48.78,108,6.48,6.54,209,155,80,18,13,11,22,11,11,0,0,3,25,8,38,17,47,0,0,-
658,Drake Batherson,OTT,R,31,587.75,13,21,16,5,34,79.07,75,17.33,7.52,134,102,81,33,7,7,18,9,9,0,0,6,21,13,65,44,12,14,12,53.85
579,Drake Caggiula,BUF,C,18,263.45,2,3,3,0,5,50.00,23,8.70,1.78,37,31,17,10,3,1,4,2,2,0,0,3,2,6,17,17,7,1,3,25.00
90,Drew Doughty,L.A,D,31,797.35,7,22,10,12,29,58.00,84,8.33,4.95,150,107,64,11,16,12,18,9,9,0,0,5,17,7,46,61,44,0,0,-
740,Drew O'Connor,PIT,L,22,226.23333333333,3,2,1,1,5,62.50,40,7.50,3.81,62,54,45,16,0,4,4,2,2,0,0,2,5,9,12,36,7,18,34,34.62
440,Dryden Hunt,NYR,L,45,527.91666666667,3,6,5,1,9,60.00,51,5.88,6.64,101,80,56,35,2,3,37,13,11,1,1,12,7,11,99,60,9,4,10,28.57
4,Duncan Keith,EDM,D,35,712.7,1,13,7,6,14,45.16,52,1.92,2.23,103,72,20,3,2,6,10,5,5,0,0,2,37,24,20,39,61,0,0,-
7,Dustin Brown,L.A,R,47,725.11666666667,6,15,8,7,21,58.33,121,4.96,13.41,186,157,104,62,11,11,16,8,8,0,0,13,15,7,73,56,14,1,3,25.00
594,Dylan Coghlan,VGK,D,40,573.33333333333,3,8,3,5,11,45.83,69,4.35,3,153,106,30,6,4,10,14,7,7,0,0,5,19,15,38,47,44,0,0,-
715,Dylan Cozens,BUF,C,48,765.85,11,14,5,9,25,60.98,95,11.58,8.73,146,122,88,39,4,8,23,10,9,1,0,10,18,16,23,50,17,224,308,42.11
210,Dylan DeMelo,WPG,D,44,738.58333333333,1,5,2,3,6,26.09,41,2.44,2,72,52,16,5,2,3,18,9,9,0,0,6,24,5,60,52,59,0,0,-
593,Dylan Gambrell,OTT,C,33,399.2,1,3,2,1,4,44.44,31,3.23,3.74,52,48,36,17,3,2,8,4,4,0,0,5,5,3,58,55,23,156,169,48.00
395,Dylan Larkin,DET,C,46,884.26666666667,26,26,19,7,52,75.36,140,18.57,14.37,253,188,146,53,3,20,33,11,9,1,1,12,26,20,32,39,17,384,344,52.75
464,Dylan Strome,CHI,C,39,593.76666666667,9,12,5,7,21,77.78,68,13.24,6.96,99,83,73,44,2,4,22,10,10,0,0,6,6,31,6,31,18,214,178,54.59
429,Dysin Mayo,ARI,D,41,849.88333333333,3,3,1,2,6,21.43,47,6.38,1.81,93,66,26,3,3,8,8,4,4,0,0,3,23,9,64,43,80,0,0,-
624,Eeli Tolvanen,NSH,R,48,666.03333333333,7,9,5,4,16,40.00,112,6.25,9.32,194,150,97,29,6,12,12,6,6,0,0,7,11,7,114,38,23,0,1,0.00
655,Eetu Luostarinen,FLA,C,47,632.75,8,7,4,3,15,71.43,55,14.55,6.14,110,75,66,35,6,8,6,3,3,0,0,8,19,24,71,95,31,210,315,40.00
360,Elias Lindholm,CGY,C,49,987.28333333333,23,26,12,14,49,56.98,139,16.55,15.38,211,178,159,65,3,13,10,4,4,0,0,6,24,38,37,34,28,478,425,52.93
626,Elias Pettersson,VAN,C,52,939.71666666667,14,20,10,10,34,60.71,105,13.33,11.83,228,164,130,44,3,14,8,4,4,0,0,20,24,31,24,62,30,169,225,42.89
657,Emil Bemstrom,CBJ,C,13,131.13333333333,2,2,0,2,4,66.67,22,9.09,2.17,34,32,19,7,0,2,2,1,1,0,0,0,4,4,7,8,2,0,0,-
668,Eric Robinson,CBJ,L,42,585.15,6,11,6,5,17,70.83,58,10.34,5.76,113,81,64,32,8,7,10,5,5,0,0,5,10,17,44,50,11,1,1,50.00
646,Erik Brannstrom,OTT,D,21,408.33333333333,0,5,2,3,5,35.71,30,0.00,1.53,64,41,16,3,1,10,16,8,8,0,0,3,13,3,17,44,22,0,0,-
454,Erik Cernak,T.B,D,22,426.2,1,6,3,3,7,46.67,43,2.33,1.71,85,66,21,2,6,3,21,9,8,1,0,8,5,11,71,40,34,0,0,-
189,Erik Gudbranson,CGY,D,49,881.05,3,8,3,5,11,36.67,86,3.49,2.29,165,115,25,3,4,7,51,17,12,5,0,10,28,10,73,110,60,0,0,-
299,Erik Gustafsson,CHI,D,42,684.58333333333,2,12,7,5,14,35.90,53,3.77,2.48,110,71,27,3,2,3,10,5,5,0,0,2,28,8,31,54,40,0,0,-
156,Erik Haula,BOS,L,47,694.43333333333,5,12,5,7,17,68.00,85,5.88,8.43,123,109,79,42,5,4,25,11,10,1,0,10,12,13,90,44,23,221,213,50.92
46,Erik Johnson,COL,D,50,900.95,5,11,4,7,16,31.37,93,5.38,3.2,176,111,53,6,3,7,16,8,8,0,0,2,18,24,109,56,87,0,0,-
97,Erik Karlsson,S.J,D,33,762.36666666667,8,18,10,8,26,61.90,83,9.64,4.54,167,118,66,13,25,5,14,7,7,0,0,10,36,39,14,47,34,0,0,-
280,Esa Lindell,DAL,D,49,1093.9166666667,3,12,7,5,15,38.46,98,3.06,2.95,142,109,42,5,1,7,4,2,2,0,0,7,27,13,75,59,98,0,1,0.00
470,Ethan Bear,CAR,D,36,564.61666666667,2,6,3,3,8,27.59,50,4.00,2.22,102,69,21,7,2,6,16,7,7,0,0,3,17,10,36,57,29,0,0,-
676,Evan Bouchard,EDM,D,50,1041,9,18,8,10,27,49.09,115,7.83,5.84,232,161,44,10,1,15,20,10,10,0,0,8,51,20,48,54,68,0,0,-
496,Evan Rodrigues,PIT,C,52,887.55,16,18,11,7,34,59.65,155,10.32,14.71,249,197,135,50,5,13,4,2,2,0,0,13,21,20,62,80,20,152,164,48.10
130,Evander Kane,EDM,L,11,205.68333333333,5,4,2,2,9,75.00,37,13.51,3.76,69,50,43,21,2,3,12,6,6,0,0,2,3,3,40,17,3,1,3,25.00
20,Evgeni Malkin,PIT,C,16,290.98333333333,6,11,6,5,17,70.83,43,13.95,4.71,74,51,45,19,1,7,4,2,2,0,0,3,16,17,8,16,7,58,78,42.65
78,Evgenii Dadonov,VGK,R,49,785.66666666667,10,11,9,2,21,51.22,124,8.06,13.99,204,162,135,67,9,15,12,6,6,0,0,9,19,13,44,81,19,0,2,0.00
172,Evgeny Kuznetsov,WSH,C,49,1029.6833333333,15,33,20,13,48,65.75,129,11.63,13.36,225,181,130,47,3,10,18,9,9,0,0,16,23,30,23,33,19,333,440,43.08
459,Evgeny Svechnikov,WPG,L,40,407.73333333333,3,7,2,5,10,71.43,45,6.67,4.24,71,53,49,26,3,3,22,11,11,0,0,4,20,13,47,41,11,2,3,40.00
648,Filip Chytil,NYR,C,41,517.61666666667,5,7,3,4,12,57.14,79,6.33,8.37,134,106,86,40,7,10,10,5,5,0,0,7,13,13,15,43,13,106,139,43.27
275,Filip Forsberg,NSH,L,38,691.35,26,18,11,7,44,75.86,112,23.21,10.85,211,166,115,37,6,7,14,7,7,0,0,13,31,23,48,25,26,1,0,100.00
576,Filip Hronek,DET,D,47,1053.6,4,20,10,10,24,54.55,85,4.71,4.26,175,117,49,9,3,13,28,10,9,0,1,14,29,9,40,61,52,0,0,-
681,Filip Zadina,DET,R,49,694.13333333333,6,9,3,6,15,57.69,100,6.00,8.72,194,140,105,34,4,11,4,2,2,0,0,11,24,11,33,32,22,0,0,-
442,Frank Vatrano,FLA,C,40,487.81666666667,8,6,3,3,14,73.68,81,9.88,6.69,139,104,75,25,10,10,16,8,8,0,0,4,16,16,42,50,13,9,12,42.86
382,Frederick Gaudreau,MIN,C,42,686.21666666667,5,15,8,7,20,64.52,70,7.14,6.65,127,99,78,25,3,5,8,4,4,0,0,8,14,15,24,35,29,220,221,49.89
490,Gabriel Carlsson,CBJ,D,18,218.95,1,3,2,1,4,30.77,7,14.29,0.31,21,9,9,1,0,3,2,1,1,0,0,1,3,3,16,20,16,0,0,-
233,Gabriel Landeskog,COL,L,42,860.66666666667,23,26,13,13,49,57.65,115,20.00,17.1,194,151,131,76,4,15,55,19,15,3,1,12,21,14,78,52,28,224,184,54.90
381,Garnet Hathaway,WSH,R,47,656.43333333333,10,9,4,5,19,55.88,89,11.24,9.56,139,110,89,43,4,9,35,16,15,1,0,15,11,17,162,74,35,8,12,40.00
603,Gavin Bayreuther,CBJ,D,30,412.2,0,8,3,5,8,36.36,35,0.00,1.15,67,50,11,0,0,4,17,7,6,1,0,4,11,9,31,49,26,0,0,-
600,Gerry Mayhew,PHI,C,17,212.36666666667,6,0,0,0,6,66.67,29,20.69,3.04,47,37,33,13,0,4,8,4,4,0,0,2,2,4,30,25,9,2,1,66.67
559,Givani Smith,DET,R,41,326.31666666667,4,2,2,0,6,54.55,40,10.00,3.32,64,52,29,17,4,2,91,23,13,7,3,13,8,6,69,29,19,0,0,-
171,Greg McKegg,NYR,C,30,336.68333333333,1,3,2,1,4,66.67,17,5.88,2.05,26,21,17,11,1,2,4,2,2,0,0,3,10,10,39,25,17,53,58,47.75
111,Greg Pateryn,ANA,D,10,141.2,1,1,1,0,2,28.57,16,6.25,0.57,23,21,5,0,1,2,10,5,5,0,0,0,3,0,18,21,7,0,0,-
211,Gregory Hofmann,CBJ,C,24,300.13333333333,2,5,2,3,7,50.00,33,6.06,2.84,51,36,33,18,1,2,8,4,4,0,0,4,9,7,23,13,10,0,8,0.00
427,Gustav Forsling,FLA,D,42,896.21666666667,2,20,9,11,22,39.29,75,2.67,3.21,164,108,46,7,6,5,12,6,6,0,0,4,30,37,31,79,45,0,0,-
654,Gustav Lindstrom,DET,D,40,650.38333333333,1,9,3,6,10,40.00,32,3.13,0.89,56,38,14,3,1,4,12,6,6,0,0,3,16,7,36,42,53,0,0,-
109,Gustav Nyquist,CBJ,C,50,841.3,13,18,16,2,31,59.62,63,20.63,7.5,106,86,69,31,4,8,14,7,7,0,0,10,17,33,28,55,33,9,10,47.37
260,Hampus Lindholm,ANA,D,51,1160.85,5,15,9,6,20,36.36,97,5.15,5.16,192,134,55,11,2,7,40,19,19,0,0,8,35,24,47,76,70,0,0,-
389,Haydn Fleury,SEA,D,30,502.21666666667,2,1,0,1,3,20.00,42,4.76,1.43,85,59,16,5,2,5,6,3,3,0,0,1,13,4,54,41,55,0,0,-
636,Henri Jokiharju,BUF,D,35,753.65,3,9,4,5,12,38.71,44,6.82,1.87,80,51,14,2,2,3,10,5,5,0,0,1,21,8,34,46,30,0,0,-
569,Henrik Borgstrom,CHI,C,37,413.1,4,3,0,3,7,70.00,36,11.11,3.69,71,48,39,19,4,4,16,7,7,0,0,2,8,18,17,18,14,74,107,40.88
62,Ian Cole,CAR,D,46,785.16666666667,2,11,4,7,13,37.14,50,4.00,1.68,119,73,16,1,1,8,62,24,21,2,1,3,28,17,66,77,56,0,0,-
698,Ilya Lyubushkin,ARI, TOR,D,47,848.18333333333,0,9,3,6,9,31.03,33,0.00,1.15,61,50,10,1,1,1,26,13,13,0,0,7,15,12,95,58,60,0,0,-
735,Ilya Mikheyev,TOR,R,21,319.38333333333,8,3,2,1,11,52.38,54,14.81,5,74,61,50,22,1,6,4,2,2,0,0,3,11,9,19,23,8,0,0,-
677,Isac Lundestrom,ANA,C,53,852.06666666667,12,12,7,5,24,80.00,62,19.35,8.51,102,84,70,43,6,4,6,3,3,0,0,12,16,12,22,48,41,288,349,45.21
407,Ivan Barbashev,STL,C,49,829.91666666667,16,20,14,6,36,66.67,80,20.00,12.46,132,108,97,48,6,9,24,11,11,0,0,9,25,25,86,54,23,94,156,37.60
489,Ivan Provorov,PHI,D,48,1210.6333333333,5,14,4,10,19,41.30,92,5.43,4.71,204,129,67,14,0,11,20,10,10,0,0,9,55,12,34,82,102,0,0,-
346,J.T. Compher,COL,L,38,628.75,9,8,5,3,17,50.00,57,15.79,8.65,103,78,72,36,4,7,17,7,6,1,0,11,10,16,21,42,34,172,170,50.29
243,J.T. Miller,VAN,C,50,1053.1,18,35,21,14,53,80.30,123,14.63,15.04,209,179,143,62,5,20,37,17,16,1,0,16,30,23,114,49,36,391,340,53.49
295,Jaccob Slavin,CAR,D,48,1148.9666666667,3,26,12,14,29,45.31,97,3.09,5.43,216,140,66,10,5,7,10,5,5,0,0,5,27,48,35,70,85,0,0,-
723,Jack Hughes,N.J,C,30,571.51666666667,14,16,12,4,30,78.95,98,14.29,10.65,174,132,112,43,8,11,0,0,0,0,0,4,35,34,3,48,12,69,165,29.49
29,Jack Johnson,COL,D,46,749.93333333333,1,6,1,5,7,24.14,37,2.70,1.09,79,51,19,2,2,6,34,10,7,2,1,8,14,7,48,47,42,0,0,-
640,Jack Rathbone,VAN,D,9,124.46666666667,0,0,0,0,0,0.00,10,0.00,0.49,22,16,7,0,0,0,2,1,1,0,0,3,4,2,5,22,8,0,0,-
473,Jack Roslovic,CBJ,C,49,578.8,8,12,8,4,20,66.67,69,11.59,5.6,117,102,60,23,2,5,2,1,1,0,0,1,23,21,29,41,10,181,228,44.25
629,Jack Studnicka,BOS,C,10,126.18333333333,0,2,2,0,2,100.00,12,0.00,1.12,24,18,14,3,0,3,4,2,2,0,0,0,5,3,14,17,0,35,37,48.61
694,Jacob Bernard-Docker,OTT,D,8,118.15,0,1,1,0,1,16.67,6,0.00,0.92,12,9,2,0,0,1,4,2,2,0,0,0,2,2,4,8,3,0,0,-
656,Jacob Bryson,BUF,D,42,797.55,0,8,7,1,8,24.24,27,0.00,0.89,57,33,19,3,1,2,10,5,5,0,0,8,12,9,32,70,46,0,0,-
438,Jacob Middleton,S.J,D,33,605.15,3,5,3,2,8,32.00,38,7.89,2.48,61,48,19,4,11,2,46,14,8,6,0,8,11,16,62,26,53,0,0,-
659,Jacob Peterson,DAL,C,42,497.26666666667,9,2,2,0,11,68.75,57,15.79,6.85,103,83,74,32,1,6,8,4,4,0,0,7,9,9,15,33,17,44,35,55.70
273,Jacob Trouba,NYR,D,50,1136.6333333333,8,16,7,9,24,46.15,133,6.02,7.24,256,181,72,18,6,19,71,28,23,5,0,21,37,14,135,71,116,0,0,-
185,Jaden Schwartz,SEA,C,29,535.68333333333,6,14,9,5,20,64.52,70,8.57,7.31,119,101,68,33,2,3,10,5,5,0,0,9,16,21,35,47,9,12,14,46.15
568,Jake Bean,CBJ,D,41,870.96666666667,4,11,4,7,15,35.71,59,6.78,2.55,132,83,37,3,2,7,20,10,10,0,0,2,13,15,18,42,54,0,0,-
488,Jake DeBrusk,BOS,L,45,640.53333333333,9,8,4,4,17,80.95,101,8.91,9.99,152,126,104,42,6,13,6,3,3,0,0,8,14,21,25,42,13,6,6,50.00
437,Jake Evans,MTL,C,43,690.38333333333,6,7,3,4,13,61.90,82,7.32,7.95,137,107,84,41,2,6,16,8,8,0,0,7,18,17,66,63,21,271,289,48.39
330,Jake Guentzel,PIT,L,46,906.31666666667,25,27,11,16,52,65.00,165,15.15,22.31,263,215,203,97,8,26,30,14,14,0,0,17,14,20,44,92,25,11,10,52.38
614,Jake Leschyshyn,VGK,C,20,235.66666666667,1,3,2,1,4,50.00,18,5.56,1.82,30,23,20,13,0,2,6,3,3,0,0,3,1,7,19,35,15,62,81,43.36
292,Jake McCabe,CHI,D,46,919.43333333333,3,7,1,6,10,41.67,45,6.67,2.48,94,61,32,2,3,5,17,7,6,1,0,4,34,12,96,81,107,0,0,-
83,Jake Muzzin,TOR,D,41,861.21666666667,2,10,5,5,12,34.29,61,3.28,2.5,139,87,43,4,5,4,12,6,6,0,0,4,42,12,84,102,53,0,0,-
416,Jake Walman,STL,D,24,284.25,1,3,1,2,4,44.44,32,3.13,2.05,72,50,26,5,0,4,4,2,2,0,0,0,9,5,13,13,17,0,0,-
541,Jakob Chychrun,ARI,D,39,923.85,2,9,5,4,11,42.31,120,1.67,6.32,252,198,56,5,4,11,40,16,15,0,1,6,30,16,42,73,57,0,0,-
126,Jakob Silfverberg,ANA,R,47,814.95,3,15,7,8,18,43.90,107,2.80,8.47,163,136,86,38,8,14,28,14,14,0,0,8,15,28,14,49,38,8,14,36.36
82,Jakub Voracek,CBJ,R,48,807.15,2,33,26,7,35,66.04,89,2.25,6.41,157,114,71,24,4,7,18,9,9,0,0,15,30,29,17,37,19,4,22,15.38
453,Jakub Zboril,BOS,D,10,157.25,0,3,1,2,3,42.86,13,0.00,0.83,20,15,4,1,0,1,4,2,2,0,0,1,4,1,24,15,10,0,0,-
