,PlayerId,Player,Team,Position,GP,TOI,CF,CA,CFPercentage,FF,FA,FFPercentage,SF,SA,SFPercentage,GF,GA,GFPercentage,xGF,xGA,xGFPercentage,SCF,SCA,SCFPercentage,HDCF,HDCA,HDCFPercentage,HDGF,HDGA,HDGFPercentage,MDCF,MDCA,MDCFPercentage,MDGF,MDGA,MDGFPercentage,LDCF,LDCA,LDCFPercentage,LDGF,LDGA,LDGFPercentage,On-Ice,SHPercentage,On-Ice,SVPercentage,PDO,OffZoneStarts,NeuZoneStarts,DefZoneStarts,OnTheFlyStarts,OffZoneStartPercentage,OffZoneFaceoffs,NeuZoneFaceoffsDefZoneFaceoffs,OffZoneFaceoffPercentage
499,Derek Ryan,EDM,C,46,517.58333333333,411,522,44.05,311,390,44.37,232,295,44.02,18,43,29.51,18.21,26.57,40.66,186,271,40.70,73,102,41.71,10,24,29.41,113,169,40.07,5,11,31.25,196,223,46.78,3,8,27.27,7.76,85.42,0.932,52,115,152,428,25.49,99,161,243,28.95
105,Derek Stepan,CAR,C,39,432.96666666667,396,382,50.90,293,287,50.52,211,201,51.21,18,18,50.00,18.58,18.83,49.66,196,178,52.41,89,81,52.35,14,13,51.85,107,97,52.45,3,3,50.00,166,167,49.85,1,2,33.33,8.53,91.04,0.996,78,91,100,366,43.82,142,135,187,43.16
54,Derick Brassard,PHI,C,20,276.05,248,239,50.92,193,190,50.39,141,139,50.36,15,7,68.18,12.55,12.95,49.21,116,126,47.93,50,49,50.51,7,3,70.00,66,77,46.15,4,3,57.14,115,97,54.25,4,0,100.00,10.64,94.96,1.056,68,62,34,242,66.67,98,84,64,60.49
283,Devin Shore,EDM,C,29,263.25,202,253,44.40,157,193,44.86,110,151,42.15,8,20,28.57,8.06,12.98,38.30,81,134,37.67,35,55,38.89,4,9,30.77,46,79,36.80,2,6,25.00,97,106,47.78,2,5,28.57,7.27,86.75,0.940,34,48,54,232,38.64,59,68,95,38.31
420,Devon Toews,COL,D,39,992.41666666667,982,860,53.31,721,659,52.25,553,479,53.59,71,40,63.96,51.17,44.12,53.70,480,419,53.39,189,196,49.09,33,26,55.93,291,223,56.61,19,8,70.37,436,371,54.03,14,6,70.00,12.84,91.65,1.045,154,209,197,580,43.87,337,350,402,45.60
542,Dillon Dube,CGY,C,49,622.61666666667,624,560,52.70,486,446,52.15,346,329,51.26,23,32,41.82,31.71,26.64,54.35,331,260,56.01,138,100,57.98,14,16,46.67,193,160,54.67,7,12,36.84,259,263,49.62,2,4,33.33,6.65,90.27,0.969,126,93,66,631,65.63,225,138,143,61.14
349,Dillon Heatherington,OTT,D,9,111,72,123,36.92,61,98,38.36,42,73,36.52,3,4,42.86,4.84,5.62,46.26,38,52,42.22,19,18,51.35,1,3,25.00,19,34,35.85,2,1,66.67,28,64,30.43,0,0,-,7.14,94.52,1.017,12,24,22,95,35.29,24,30,40,37.50
224,Dmitrij Jaskin,ARI,R,12,177.41666666667,155,150,50.82,113,121,48.29,81,82,49.69,4,10,28.57,6.31,7.57,45.45,67,64,51.15,24,27,47.06,2,5,28.57,43,37,53.75,2,2,50.00,79,76,50.97,0,2,0.00,4.94,87.80,0.927,37,36,29,126,56.06,50,46,51,49.50
136,Dmitry Kulikov,MIN,D,47,829.55,688,873,44.07,508,670,43.12,356,487,42.23,39,40,49.37,30.09,41,42.32,343,388,46.92,135,153,46.88,20,26,43.48,208,235,46.95,11,9,55.00,290,430,40.28,8,3,72.73,10.96,91.79,1.027,77,175,149,604,34.07,209,263,329,38.85
144,Dmitry Orlov,WSH,D,48,1012.6833333333,913,870,51.21,689,656,51.23,517,475,52.12,55,40,57.89,46.53,41.6,52.80,460,430,51.69,157,167,48.46,21,23,47.73,303,263,53.53,18,8,69.23,384,383,50.07,11,7,61.11,10.64,91.58,1.022,100,191,169,762,37.17,257,293,356,41.92
294,Dominic Toninato,WPG,C,45,373.11666666667,225,391,36.53,158,294,34.96,114,218,34.34,12,21,36.36,10.49,19.09,35.47,116,194,37.42,39,68,36.45,8,10,44.44,77,126,37.93,3,8,27.27,85,178,32.32,1,3,25.00,10.53,90.37,1.009,16,60,61,422,20.78,33,85,96,25.58
318,Dominik Kubalik,CHI,L,52,782.63333333333,735,683,51.83,523,476,52.35,392,367,51.65,31,36,46.27,36.64,29.4,55.48,351,337,51.02,140,104,57.38,19,20,48.72,211,233,47.52,5,10,33.33,342,296,53.61,7,3,70.00,7.91,90.19,0.981,131,142,83,649,61.21,262,216,197,57.08
507,Dominik Simon,PIT,C,46,446.36666666667,471,330,58.80,371,237,61.02,277,183,60.22,22,18,55.00,22.39,14.02,61.49,222,152,59.36,89,57,60.96,11,13,45.83,133,95,58.33,6,1,85.71,228,156,59.38,5,4,55.56,7.94,90.16,0.981,52,85,57,450,47.71,90,122,119,43.06
240,Dougie Hamilton,N.J,D,30,642.3,757,570,57.05,573,436,56.79,406,321,55.85,41,44,48.24,37.37,30.91,54.73,399,309,56.36,167,107,60.95,27,24,52.94,232,202,53.46,8,13,38.10,335,226,59.71,5,5,50.00,10.10,86.29,0.964,119,132,74,429,61.66,263,198,190,58.06
658,Drake Batherson,OTT,R,31,587.75,641,545,54.05,492,409,54.61,348,284,55.06,43,24,64.18,35.39,26.59,57.09,346,280,55.27,149,103,59.13,23,13,63.89,197,177,52.67,9,4,69.23,262,224,53.91,10,6,62.50,12.36,91.55,1.039,187,115,48,368,79.57,317,168,124,71.88
579,Drake Caggiula,BUF,C,18,263.45,188,243,43.62,139,192,41.99,100,147,40.49,10,18,35.71,7.19,14.5,33.15,70,117,37.43,26,63,29.21,5,9,35.71,44,54,44.90,0,4,0.00,103,115,47.25,4,4,50.00,10.00,87.76,0.978,35,66,47,206,42.68,58,89,79,42.34
90,Drew Doughty,L.A,D,31,797.35,909,598,60.32,688,455,60.19,508,336,60.19,50,45,52.63,48.71,39.89,54.97,475,327,59.23,195,147,57.02,26,27,49.06,280,180,60.87,6,11,35.29,378,222,63.00,13,6,68.42,9.84,86.61,0.964,139,137,117,429,54.30,325,227,238,57.73
740,Drew O'Connor,PIT,L,22,226.23333333333,256,171,59.95,204,117,63.55,150,89,62.76,8,9,47.06,11.87,6.96,63.04,138,79,63.59,47,30,61.04,3,8,27.27,91,49,65.00,4,1,80.00,106,75,58.56,1,0,100.00,5.33,89.89,0.952,30,44,11,214,73.17,60,62,33,64.52
440,Dryden Hunt,NYR,L,45,527.91666666667,438,507,46.35,325,379,46.16,229,265,46.36,15,23,39.47,21.12,21.5,49.55,188,251,42.82,87,92,48.60,8,11,42.11,101,159,38.85,5,6,45.45,217,232,48.33,2,6,25.00,6.55,91.32,0.979,76,100,49,442,60.80,151,156,126,54.51
4,Duncan Keith,EDM,D,35,712.7,616,672,47.83,448,519,46.33,332,399,45.42,31,39,44.29,28.45,34.37,45.29,300,381,44.05,119,146,44.91,22,21,51.16,181,235,43.51,6,12,33.33,277,258,51.78,3,6,33.33,9.34,90.23,0.996,76,149,137,454,35.68,179,212,256,41.15
7,Dustin Brown,L.A,R,47,725.11666666667,772,584,56.93,602,450,57.22,451,335,57.38,36,27,57.14,43.7,31.59,58.04,410,319,56.24,177,138,56.19,17,14,54.84,233,181,56.28,10,7,58.82,325,222,59.41,9,3,75.00,7.98,91.94,0.999,161,137,86,566,65.18,287,191,178,61.72
594,Dylan Coghlan,VGK,D,40,573.33333333333,589,498,54.19,433,346,55.58,304,268,53.15,24,22,52.17,26.24,22.64,53.69,270,260,50.94,115,109,51.34,11,16,40.74,155,151,50.65,7,4,63.64,268,203,56.90,6,1,85.71,7.89,91.79,0.997,93,127,71,462,56.71,184,171,160,53.49
715,Dylan Cozens,BUF,C,48,765.85,743,686,51.99,568,528,51.82,435,405,51.79,41,45,47.67,33.61,37.35,47.37,328,345,48.74,135,158,46.08,20,24,45.45,193,187,50.79,11,13,45.83,375,300,55.56,9,7,56.25,9.43,88.89,0.983,176,152,66,578,72.73,303,195,161,65.30
210,Dylan DeMelo,WPG,D,44,738.58333333333,589,765,43.50,442,578,43.33,317,420,43.01,23,40,36.51,27.16,39.57,40.71,281,384,42.26,110,154,41.67,15,21,41.67,171,230,42.64,6,9,40.00,273,343,44.32,2,10,16.67,7.26,90.48,0.977,67,153,156,596,30.04,179,222,293,37.92
593,Dylan Gambrell,OTT,C,33,399.2,258,476,35.15,202,349,36.66,141,253,35.79,9,20,31.03,12.16,23.87,33.75,118,232,33.71,47,99,32.19,4,13,23.53,71,133,34.80,2,7,22.22,123,214,36.50,2,0,100.00,6.38,92.09,0.985,25,87,97,366,20.49,52,112,181,22.32
395,Dylan Larkin,DET,C,46,884.26666666667,921,733,55.68,698,581,54.57,535,437,55.04,69,46,60.00,54.19,45.92,54.13,493,388,55.96,207,172,54.62,32,21,60.38,286,216,56.97,23,8,74.19,382,287,57.10,13,10,56.52,12.90,89.47,1.024,183,173,99,506,64.89,361,230,216,62.56
464,Dylan Strome,CHI,C,39,593.76666666667,591,533,52.58,451,383,54.08,342,268,56.07,27,22,55.10,28.69,25.73,52.72,284,257,52.50,107,89,54.59,12,10,54.55,177,168,51.30,8,6,57.14,282,236,54.44,7,2,77.78,7.89,91.79,0.997,122,83,40,478,75.31,251,130,112,69.15
429,Dysin Mayo,ARI,D,41,849.88333333333,553,1015,35.27,418,763,35.39,301,566,34.72,28,54,34.15,26.96,50.74,34.70,267,497,34.95,114,210,35.19,11,23,32.35,153,287,34.77,10,17,37.04,241,467,34.04,6,14,30.00,9.30,90.46,0.998,72,146,218,621,24.83,184,236,398,31.62
624,Eeli Tolvanen,NSH,R,48,666.03333333333,720,506,58.73,534,392,57.67,393,290,57.54,40,22,64.52,35.62,23.16,60.60,353,240,59.53,117,85,57.92,20,12,62.50,236,155,60.36,12,4,75.00,336,239,58.43,7,5,58.33,10.18,92.41,1.026,132,134,93,502,58.67,277,178,181,60.48
655,Eetu Luostarinen,FLA,C,47,632.75,620,598,50.90,462,450,50.66,337,355,48.70,21,28,42.86,28.32,30.22,48.37,283,297,48.79,119,124,48.97,12,18,40.00,164,173,48.66,4,4,50.00,277,261,51.49,5,6,45.45,6.23,92.11,0.983,56,158,142,583,28.28,126,223,254,33.16
360,Elias Lindholm,CGY,C,49,987.28333333333,1163,821,58.62,888,636,58.27,655,461,58.69,86,38,69.35,67.52,46.06,59.45,619,423,59.40,239,168,58.72,42,17,71.19,380,255,59.84,27,13,67.50,480,340,58.54,13,6,68.42,13.13,91.76,1.049,233,179,261,568,47.17,465,240,412,53.02
626,Elias Pettersson,VAN,C,52,939.71666666667,1083,724,59.93,788,547,59.03,568,408,58.20,56,31,64.37,57.41,38.69,59.74,564,369,60.45,210,146,58.99,27,17,61.36,354,223,61.35,19,7,73.08,463,291,61.41,10,4,71.43,9.86,92.40,1.023,244,167,76,670,76.25,456,229,164,73.55
657,Emil Bemstrom,CBJ,C,13,131.13333333333,127,102,55.46,100,78,56.18,73,61,54.48,6,7,46.15,5.55,4.87,53.24,60,56,51.72,18,26,40.91,5,2,71.43,42,30,58.33,0,3,0.00,59,40,59.60,1,2,33.33,8.22,88.52,0.967,29,33,14,112,67.44,49,37,23,68.06
668,Eric Robinson,CBJ,L,42,585.15,449,632,41.54,333,492,40.36,243,368,39.77,24,35,40.68,22.79,32.74,41.04,211,323,39.51,84,129,39.44,11,21,34.38,127,194,39.56,6,7,46.15,205,283,42.01,5,7,41.67,9.88,90.49,1.004,59,138,205,408,22.35,98,164,302,24.50
646,Erik Brannstrom,OTT,D,21,408.33333333333,400,398,50.13,299,301,49.83,220,223,49.66,14,17,45.16,19.07,22.76,45.59,187,195,48.95,79,80,49.69,9,11,45.00,108,115,48.43,3,5,37.50,188,161,53.87,2,0,100.00,6.36,92.38,0.987,79,71,39,320,66.95,168,109,108,60.87
454,Erik Cernak,T.B,D,22,426.2,341,389,46.71,268,290,48.03,187,198,48.57,15,20,42.86,15.29,18.97,44.63,182,223,44.94,67,73,47.86,11,10,52.38,115,150,43.40,2,4,33.33,143,156,47.83,1,6,14.29,8.02,89.90,0.979,36,108,126,280,22.22,95,162,226,29.60
189,Erik Gudbranson,CGY,D,49,881.05,830,814,50.49,640,633,50.27,457,458,49.95,30,32,48.39,36.79,45.09,44.93,399,428,48.25,137,163,45.67,14,14,50.00,262,265,49.72,12,12,50.00,355,351,50.28,4,6,40.00,6.56,93.01,0.996,102,111,164,874,38.35,262,185,325,44.63
299,Erik Gustafsson,CHI,D,42,684.58333333333,681,563,54.74,517,433,54.42,403,330,54.98,39,31,55.71,32.16,29.44,52.21,324,281,53.55,119,107,52.65,22,17,56.41,205,174,54.09,11,9,55.00,326,239,57.70,6,3,66.67,9.68,90.61,1.003,153,95,27,568,85.00,293,146,87,77.11
156,Erik Haula,BOS,L,47,694.43333333333,601,635,48.62,468,497,48.50,355,353,50.14,25,29,46.30,28.55,30.77,48.13,319,303,51.29,121,110,52.38,8,14,36.36,198,193,50.64,14,9,60.87,254,293,46.44,3,5,37.50,7.04,91.78,0.988,116,120,100,604,53.70,202,180,224,47.42
46,Erik Johnson,COL,D,50,900.95,771,991,43.76,552,746,42.53,443,555,44.39,51,53,49.04,35.91,52.46,40.64,366,503,42.12,141,238,37.20,26,31,45.61,225,265,45.92,13,13,50.00,330,421,43.94,10,9,52.63,11.51,90.45,1.020,104,147,255,726,28.97,224,255,453,33.09
97,Erik Karlsson,S.J,D,33,762.36666666667,797,706,53.03,616,527,53.89,452,393,53.49,42,41,50.60,42.46,37.07,53.39,442,361,55.04,185,136,57.63,16,21,43.24,257,225,53.32,13,10,56.52,305,288,51.43,11,6,64.71,9.29,89.57,0.989,140,161,123,504,53.23,283,226,227,55.49
280,Esa Lindell,DAL,D,49,1093.9166666667,845,1127,42.85,647,819,44.13,491,595,45.21,39,59,39.80,39.62,48.5,44.96,420,511,45.11,164,172,48.81,20,28,41.67,256,339,43.03,9,21,30.00,349,540,39.26,6,10,37.50,7.94,90.08,0.980,168,221,264,626,38.89,320,315,527,37.78
470,Ethan Bear,CAR,D,36,564.61666666667,556,481,53.62,429,380,53.03,287,273,51.25,29,20,59.18,27.48,25.4,51.97,263,241,52.18,112,111,50.22,16,13,55.17,151,130,53.74,10,7,58.82,248,205,54.75,3,0,100.00,10.10,92.67,1.028,66,116,84,482,44.00,170,184,185,47.89
676,Evan Bouchard,EDM,D,50,1041,1103,934,54.15,842,714,54.11,620,534,53.73,55,61,47.41,61.4,50.9,54.67,547,508,51.85,226,208,52.07,32,29,52.46,321,300,51.69,15,18,45.45,488,366,57.14,7,11,38.89,8.87,88.58,0.974,140,178,167,655,45.60,344,293,347,49.78
496,Evan Rodrigues,PIT,C,52,887.55,1054,656,61.64,800,493,61.87,596,374,61.44,57,36,61.29,55.96,35.36,61.28,551,343,61.63,211,130,61.88,24,22,52.17,340,213,61.48,21,7,75.00,445,266,62.59,11,5,68.75,9.56,90.37,0.999,196,156,118,625,62.42,379,228,249,60.35
130,Evander Kane,EDM,L,11,205.68333333333,213,160,57.10,158,120,56.83,118,83,58.71,12,4,75.00,11.77,7.36,61.53,123,94,56.68,46,37,55.42,6,2,75.00,77,57,57.46,4,2,66.67,77,57,57.46,2,0,100.00,10.17,95.18,1.054,29,45,20,132,59.18,65,55,43,60.19
20,Evgeni Malkin,PIT,C,16,290.98333333333,346,208,62.45,254,165,60.62,188,125,60.06,24,14,63.16,22.65,11.87,65.61,194,111,63.61,79,48,62.20,14,10,58.33,115,63,64.61,7,4,63.64,130,82,61.32,3,0,100.00,12.77,88.80,1.016,79,50,15,202,84.04,155,80,42,78.68
78,Evgenii Dadonov,VGK,R,49,785.66666666667,882,664,57.05,643,478,57.36,477,360,56.99,41,31,56.94,48.12,35.29,57.69,445,348,56.12,189,142,57.10,22,16,57.89,256,206,55.41,12,7,63.16,378,255,59.72,6,6,50.00,8.60,91.39,1.000,196,162,84,555,70.00,335,242,201,62.50
172,Evgeny Kuznetsov,WSH,C,49,1029.6833333333,1052,821,56.17,806,615,56.72,571,437,56.65,73,45,61.86,61.37,44.65,57.89,536,428,55.60,193,173,52.73,30,25,54.55,343,255,57.36,26,11,70.27,462,328,58.48,14,7,66.67,12.78,89.70,1.025,292,211,73,595,80.00,517,282,172,75.04
459,Evgeny Svechnikov,WPG,L,40,407.73333333333,376,331,53.18,282,260,52.03,215,195,52.44,14,13,51.85,16.92,13.97,54.77,183,150,54.95,86,61,58.50,9,6,60.00,97,89,52.15,3,4,42.86,172,159,51.96,2,3,40.00,6.51,93.33,0.998,63,81,42,387,60.00,125,105,101,55.31
648,Filip Chytil,NYR,C,41,517.61666666667,495,468,51.40,381,344,52.55,286,243,54.06,21,21,50.00,26.7,21.78,55.08,257,254,50.29,111,116,48.90,12,13,48.00,146,138,51.41,5,5,50.00,215,183,54.02,4,3,57.14,7.34,91.36,0.987,77,79,35,459,68.75,155,124,92,62.75
275,Filip Forsberg,NSH,L,38,691.35,791,535,59.65,603,417,59.12,419,310,57.48,58,32,64.44,41.35,29.74,58.17,405,255,61.36,135,96,58.44,28,17,62.22,270,159,62.94,15,6,71.43,351,235,59.90,13,6,68.42,13.84,89.68,1.035,187,143,85,422,68.75,384,229,179,68.21
576,Filip Hronek,DET,D,47,1053.6,884,993,47.10,666,773,46.28,494,588,45.66,44,65,40.37,50.84,55.04,48.01,451,517,46.59,196,220,47.12,24,31,43.64,255,297,46.20,12,15,44.44,374,411,47.64,6,13,31.58,8.91,88.95,0.979,125,180,159,731,44.01,315,284,330,48.84
681,Filip Zadina,DET,R,49,694.13333333333,667,599,52.69,513,461,52.67,388,343,53.08,26,40,39.39,34.88,31.78,52.32,340,302,52.96,143,131,52.19,15,20,42.86,197,171,53.53,6,11,35.29,291,252,53.59,5,4,55.56,6.70,88.34,0.950,134,141,92,467,59.29,230,176,163,58.52
442,Frank Vatrano,FLA,C,40,487.81666666667,532,421,55.82,391,318,55.15,302,242,55.51,19,21,47.50,22.98,20.41,52.96,258,204,55.84,100,89,52.91,11,11,50.00,158,115,57.88,3,7,30.00,232,185,55.64,5,3,62.50,6.29,91.32,0.976,99,83,53,416,65.13,184,128,130,58.60
382,Frederick Gaudreau,MIN,C,42,686.21666666667,634,641,49.73,470,485,49.21,343,365,48.45,31,32,49.21,30.36,31.17,49.34,299,287,51.02,101,112,47.42,12,13,48.00,198,175,53.08,9,10,47.37,298,304,49.50,8,5,61.54,9.04,91.23,1.003,128,105,106,466,54.70,235,179,187,55.69
490,Gabriel Carlsson,CBJ,D,18,218.95,188,243,43.62,134,179,42.81,96,135,41.56,13,13,50.00,8.3,11.82,41.24,98,114,46.23,36,46,43.90,5,8,38.46,62,68,47.69,6,3,66.67,77,116,39.90,2,2,50.00,13.54,90.37,1.039,22,45,24,218,47.83,50,63,45,52.63
233,Gabriel Landeskog,COL,L,42,860.66666666667,1099,644,63.05,823,494,62.49,612,382,61.57,85,32,72.65,63.75,31.75,66.75,573,299,65.71,208,129,61.72,32,20,61.54,365,170,68.22,26,5,83.87,467,286,62.02,23,5,82.14,13.89,91.62,1.055,263,208,104,427,71.66,514,312,247,67.54
381,Garnet Hathaway,WSH,R,47,656.43333333333,586,627,48.31,458,464,49.67,342,324,51.35,34,23,59.65,30.17,30.68,49.58,281,310,47.55,113,113,50.00,16,14,53.33,168,197,46.03,9,4,69.23,262,279,48.43,5,3,62.50,9.94,92.90,1.028,91,172,182,496,33.33,137,213,297,31.57
603,Gavin Bayreuther,CBJ,D,30,412.2,366,380,49.06,267,295,47.51,201,223,47.41,22,22,50.00,17.39,17.76,49.48,160,190,45.71,57,78,42.22,11,7,61.11,103,112,47.91,9,8,52.94,175,168,51.02,2,7,22.22,10.95,90.13,1.011,44,98,44,391,50.00,90,126,97,48.13
600,Gerry Mayhew,PHI,C,17,212.36666666667,198,176,52.94,152,138,52.41,110,95,53.66,9,11,45.00,9.14,6.8,57.33,83,72,53.55,33,25,56.90,4,6,40.00,50,47,51.55,4,2,66.67,104,90,53.61,1,3,25.00,8.18,88.42,0.966,39,34,31,218,55.71,59,51,59,50.00
559,Givani Smith,DET,R,41,326.31666666667,261,305,46.11,188,227,45.30,143,170,45.69,11,16,40.74,10.18,12.15,45.58,104,141,42.45,45,65,40.91,6,6,50.00,59,76,43.70,3,7,30.00,132,149,46.98,2,3,40.00,7.69,90.59,0.983,60,84,42,288,58.82,93,105,84,52.54
171,Greg McKegg,NYR,C,30,336.68333333333,199,368,35.10,146,269,35.18,103,193,34.80,6,16,27.27,9.26,16.51,35.94,86,183,31.97,36,74,32.73,4,8,33.33,50,109,31.45,1,4,20.00,95,168,36.12,1,4,20.00,5.83,91.71,0.975,37,57,58,310,38.95,72,88,127,36.18
111,Greg Pateryn,ANA,D,10,141.2,104,173,37.55,89,134,39.91,64,88,42.11,7,10,41.18,6.06,9.66,38.57,44,81,35.20,25,31,44.64,5,7,41.67,19,50,27.54,1,2,33.33,48,81,37.21,1,1,50.00,10.94,88.64,0.996,6,14,28,138,17.65,19,34,70,21.35
211,Gregory Hofmann,CBJ,C,24,300.13333333333,264,288,47.83,199,214,48.18,142,159,47.18,14,8,63.64,11.77,11.31,51.00,126,133,48.65,52,52,50.00,8,4,66.67,74,81,47.74,5,4,55.56,121,142,46.01,1,0,100.00,9.86,94.97,1.048,71,61,44,216,61.74,92,77,89,50.83
427,Gustav Forsling,FLA,D,42,896.21666666667,887,842,51.30,664,662,50.08,509,509,50.00,56,42,57.14,46.85,46.95,49.95,454,461,49.62,177,209,45.85,32,24,57.14,277,252,52.36,16,10,61.54,354,338,51.16,7,7,50.00,11.00,91.75,1.028,96,199,183,778,34.41,193,284,334,36.62
654,Gustav Lindstrom,DET,D,40,650.38333333333,475,636,42.75,374,464,44.63,281,345,44.89,25,31,44.64,23.99,30.89,43.71,248,332,42.76,108,139,43.72,12,12,50.00,140,193,42.04,9,13,40.91,184,272,40.35,4,6,40.00,8.90,91.01,0.999,76,117,113,522,40.21,171,166,207,45.24
109,Gustav Nyquist,CBJ,C,50,841.3,746,863,46.36,568,679,45.55,412,511,44.64,52,65,44.44,39.39,45.52,46.39,346,428,44.70,133,178,42.77,23,32,41.82,213,250,46.00,16,17,48.48,341,388,46.78,9,14,39.13,12.62,87.28,0.999,166,184,165,574,50.15,254,238,289,46.78
260,Hampus Lindholm,ANA,D,50,1138.4666666667,955,1138,45.63,740,871,45.93,548,643,46.01,54,54,50.00,48.64,59.44,45.01,479,583,45.10,194,247,43.99,30,28,51.72,285,336,45.89,14,16,46.67,398,478,45.43,9,9,50.00,9.85,91.60,1.015,124,171,161,817,43.51,334,288,378,46.91
389,Haydn Fleury,SEA,D,29,484.18333333333,376,454,45.30,282,327,46.31,213,233,47.76,14,23,37.84,16.67,19.36,46.27,175,215,44.87,68,79,46.26,4,12,25.00,107,136,44.03,4,9,30.77,177,205,46.34,6,2,75.00,6.57,90.13,0.967,50,78,74,436,40.32,108,119,150,41.86
636,Henri Jokiharju,BUF,D,35,753.65,627,782,44.50,467,636,42.34,363,470,43.58,31,45,40.79,27.71,44.24,38.51,286,388,42.43,120,181,39.87,18,24,42.86,166,207,44.50,8,12,40.00,295,358,45.18,4,7,36.36,8.54,90.43,0.990,124,167,119,571,51.03,254,245,233,52.16
569,Henrik Borgstrom,CHI,C,37,413.1,368,337,52.20,251,232,51.97,194,169,53.44,10,16,38.46,15.48,12.35,55.62,170,155,52.31,70,46,60.34,7,9,43.75,100,109,47.85,1,5,16.67,173,158,52.27,2,2,50.00,5.15,90.53,0.957,60,82,49,406,55.05,107,119,94,53.23
62,Ian Cole,CAR,D,46,785.16666666667,713,669,51.59,533,508,51.20,377,353,51.64,35,28,55.56,34.86,35.1,49.83,323,340,48.72,138,136,50.36,13,18,41.94,185,204,47.56,13,6,68.42,326,284,53.44,9,4,69.23,9.28,92.07,1.014,112,140,148,612,43.08,254,232,279,47.65
698,Ilya Lyubushkin,ARI, TOR,D,47,848.18333333333,567,884,39.08,433,684,38.76,299,513,36.82,29,55,34.52,26.22,43.33,37.70,243,407,37.38,105,170,38.18,16,24,40.00,138,237,36.80,7,19,26.92,271,428,38.77,6,12,33.33,9.70,89.28,0.990,69,146,214,689,24.38,162,218,357,31.21
735,Ilya Mikheyev,TOR,R,21,319.38333333333,295,218,57.50,227,170,57.18,180,132,57.69,21,11,65.63,15.92,11.31,58.46,163,104,61.05,65,43,60.19,10,6,62.50,98,61,61.64,6,4,60.00,116,94,55.24,3,1,75.00,11.67,91.67,1.033,39,71,58,270,40.21,73,99,94,43.71
677,Isac Lundestrom,ANA,C,52,834.6,591,891,39.88,461,676,40.55,335,486,40.80,30,38,44.12,28.42,47.95,37.21,276,458,37.60,127,202,38.60,19,20,48.72,149,256,36.79,7,10,41.18,258,372,40.95,2,8,20.00,8.96,92.18,1.011,94,205,218,640,30.13,148,261,378,28.14
407,Ivan Barbashev,STL,C,49,829.91666666667,704,843,45.51,542,649,45.51,412,478,46.29,54,41,56.84,41.06,43.65,48.47,412,457,47.41,150,173,46.44,25,22,53.19,262,284,47.99,21,11,65.63,251,334,42.91,8,7,53.33,13.11,91.42,1.045,147,148,120,650,55.06,265,213,250,51.46
489,Ivan Provorov,PHI,D,48,1210.6333333333,1058,1158,47.74,802,861,48.23,586,654,47.26,46,68,40.35,49.02,65.78,42.70,499,594,45.65,209,246,45.93,25,28,47.17,290,348,45.45,10,22,31.25,487,498,49.44,10,15,40.00,7.85,89.60,0.975,181,247,237,800,43.30,362,354,495,42.24
346,J.T. Compher,COL,L,38,628.75,579,635,47.69,424,464,47.75,324,361,47.30,34,30,53.13,32.47,32.3,50.13,290,288,50.17,116,121,48.95,11,15,42.31,174,167,51.03,13,9,59.09,249,287,46.46,7,4,63.64,10.49,91.69,1.022,123,88,136,465,47.49,225,149,228,49.67
243,J.T. Miller,VAN,C,50,1053.1,1133,989,53.39,838,756,52.57,602,565,51.59,66,54,55.00,60.16,58.25,50.81,585,511,53.38,201,207,49.26,29,28,50.88,384,304,55.81,30,14,68.18,485,417,53.77,6,9,40.00,10.96,90.44,1.014,274,175,209,658,56.73,494,249,356,58.12
295,Jaccob Slavin,CAR,D,48,1148.9666666667,1096,1029,51.58,838,789,51.51,601,558,51.86,64,46,58.18,64.25,55.06,53.85,562,506,52.62,232,219,51.44,43,26,62.32,330,287,53.48,14,12,53.85,447,431,50.91,7,7,50.00,10.65,91.76,1.024,135,206,180,746,42.86,379,341,421,47.38
723,Jack Hughes,N.J,C,30,571.51666666667,671,485,58.04,496,386,56.24,370,282,56.75,38,42,47.50,35.11,28.15,55.50,377,240,61.10,140,88,61.40,22,16,57.89,237,152,60.93,10,17,37.04,270,206,56.72,5,8,38.46,10.27,85.11,0.954,124,107,46,387,72.94,248,149,106,70.06
29,Jack Johnson,COL,D,46,749.93333333333,605,824,42.34,433,628,40.81,341,484,41.33,29,38,43.28,27.32,39.75,40.74,275,372,42.50,122,159,43.42,16,22,42.11,153,213,41.80,6,8,42.86,278,394,41.37,4,8,33.33,8.50,92.15,1.007,41,126,138,717,22.91,118,194,280,29.65
640,Jack Rathbone,VAN,D,9,124.46666666667,113,129,46.69,86,98,46.74,64,74,46.38,1,6,14.29,4.64,5.63,45.18,55,60,47.83,22,26,45.83,0,3,0.00,33,34,49.25,1,2,33.33,49,58,45.79,0,1,0.00,1.56,91.89,0.935,16,29,15,115,51.61,36,31,23,61.02
473,Jack Roslovic,CBJ,C,49,578.8,568,521,52.16,433,416,51.00,300,323,48.15,30,32,48.39,24.92,26.17,48.78,267,278,48.99,92,123,42.79,15,15,50.00,175,155,53.03,8,13,38.10,273,215,55.94,7,4,63.64,10.00,90.09,1.001,158,115,36,489,81.44,240,137,82,74.53
